Date,Line item,Key-values,Line item ID,Key-values ID,Total impressions
3/5/25,AAO_Audacy_2024_Webcast_ROS_House_MLT_261124,refresh=true,6852741734,449119982327,139
3/5/25,AAO_Audacy_2024_Whitepaper_ROS_House_MLT_091224,refresh=true,6864791890,449119982327,114
3/5/25,AAO_DAC_2024_Whitepaper_ROS_House_MLT_290125,refresh=true,6906392358,449119982327,133
3/5/25,AAO_Disqo_2025_Webcast_ROS_House_MLT_270125,refresh=true,6901837164,449119982327,136
3/5/25,AAO_Fluency_2025_Webcast_ROS_House_MLT_240225,refresh=true,6930055610,449119982327,135
3/5/25,AAO_In-Market_2025_2603356_Content-Spons_MLT_260225 (206312),refresh=true,6909600433,449119982327,2
3/5/25,AAO_MikMak_2025_Whitepaper_ROS_House_MLT_160125,refresh=true,6892884681,449119982327,137
3/5/25,AAO_Old-City-Media_2024_Webcast_ROS_House_MLT_051124,refresh=true,6830802236,449119982327,124
3/5/25,AAO_Salesforce_Q1-2025_WP_ROS_House_MLT_240125,refresh=true,6905003195,449119982327,134
3/5/25,AAO_Smartly_2025_Whitepaper_ROS_House_MLT_210125,refresh=true,6902278522,449119982327,124
3/5/25,AAO_Smartsheet_2024_Whitepaper_ROS_House_MLT_131224,refresh=true,6868367011,449119982327,116
3/5/25,AAO_Transunion_November-2024_Interactive-Report_ROS_House_MLT_050225,refresh=true,6914877028,449119982327,146
3/5/25,AAO_Tredence_2025_Webcast_ROS_House_MLT_260225,refresh=true,6934109984,449119982327,138
3/5/25,AAO_Wurl_2025_2602436_Content-Spons_MLT_130225 (205022),refresh=true,6903330887,449119982327,72
3/5/25,AAO_iSpot.tv_2025_Webcast_ROS_House_MLT_230125,refresh=true,6901347108,449119982327,145
3/5/25,ANE_Adacore_Annata_MidLeaderboard_ERECS_Web_030125,refresh=true,6938092021,449119982327,675
3/5/25,ANE_Dataforce_EUSA_MLT_040325 (206696),refresh=true,6913983833,449119982327,"1,342"
3/5/25,ANE_Marketing_AN-Europe-Congress_MLT_100225,refresh=true,6916859703,449119982327,66
3/5/25,ANE_Rohm-GmbH_EUFE_MLT_050325 (205461),refresh=true,6904435159,449119982327,"3,071"
3/5/25,ANO_Blocking-Pixel (Article Pages),refresh=true,4885430130,449119982327,3
3/5/25,ANO_Cox-Auto-Retail-DLM_FSTV_PG_030325 (207725),refresh=true,6916488384,449119982327,"5,591"
3/5/25,ANO_Gubagoo_RSBB_010325 (192290),refresh=true,6834725401,449119982327,33
3/5/25,ANO_March_MidLeaderboard_RECS_Web_030325,refresh=true,6936250478,449119982327,"2,679"
3/5/25,ANO_Marketing_100-Leading-Women-Awards-and-Conference_MLT_060225,refresh=true,6913522722,449119982327,313
