Date,Line item,Key-values,Line item ID,Key-values ID,Total impressions
12/4/24,AAO_Adobe_2024_2579546_Content-Spons_MLT_180924 (181711),refresh=true,6759758765,449119982327,3
12/4/24,AAO_Allionce_2024_2580121_Content-Spons_MLT_160924 (180150),refresh=true,6753614054,449119982327,9
12/4/24,AAO_Amazon-Ads_2024_2591481_Content-Spons_MLT_121124 (176079),refresh=true,6726455240,449119982327,2
12/4/24,AAO_Amazon_2024_2587016_Content-Spons_MLT_221024 (172241),refresh=true,6701653838,449119982327,3
12/4/24,AAO_Artlist_2024_2591241_Content-Spons_MLT_141124 (186686),refresh=true,6787452940,449119982327,4
12/4/24,AAO_Audacy_2024_2588521_Content-Spons_MLT_291024 (164652),refresh=true,6511554939,449119982327,1
12/4/24,AAO_Audacy_2024_2592086_Content-Spons_MLT_181124 (156359),refresh=true,6437396840,449119982327,11
12/4/24,AAO_Audacy_2024_Webcast_ROS_House_MLT_261124,refresh=true,6852741734,449119982327,376
12/4/24,AAO_Audacy_2024_Webcast_ROS_House_MLT_281024,refresh=true,6821577025,449119982327,364
12/4/24,AAO_Audacy_2024_Whitepaper_ROS_House_MLT_071124,refresh=true,6828488391,449119982327,336
12/4/24,AAO_Billups_2024_Fireside_2585031_Custom-Spons_MLT_161024 (184421),refresh=true,6768881679,449119982327,5
12/4/24,AAO_CMI-Media-Group_2024_2590856_Content-Spons_MLT_141124 (148924),refresh=true,6405677239,449119982327,15
12/4/24,AAO_Celtra_2024_Webcast_ROS_House_MLT_270924,refresh=true,6791651716,449119982327,357
12/4/24,AAO_Clinch_2024_Webcast_ROS_House_MLT_291024,refresh=true,6822610531,449119982327,290
12/4/24,AAO_Comcast_Q1-Q4-2024_2560196_Content-Spons_MLT_140524 (173790),refresh=true,6709407543,449119982327,3
12/4/24,AAO_Comscore_2024_2537281_Content-Spons_MLT_240124 (156310),refresh=true,6437317370,449119982327,1
12/4/24,AAO_Disqo_2024_Webcast_ROS_House_MLT_100924,refresh=true,6779968935,449119982327,363
12/4/24,AAO_Disqo_2024_Whitepaper_ROS_House_MLT_151024,refresh=true,6804299017,449119982327,356
12/4/24,AAO_Ezoic_2024_2589346_Content-Spons_MLT_311024 (189899),refresh=true,6814664871,449119982327,7
12/4/24,AAO_Frontify_2024_2592566_Content-Spons_MLT_201124 (188098),refresh=true,6794875150,449119982327,158
12/4/24,AAO_Google_2024_2572121_Content-Spons_MLT_300724 (167651),refresh=true,6600028754,449119982327,2
