Date,Line item,Key-values,Line item ID,Key-values ID,Total impressions
3/12/25,AAO_DAC_2024_Whitepaper_ROS_House_MLT_290125,refresh=true,6906392358,449119982327,125
3/12/25,AAO_Disqo_2025_Webcast_ROS_House_MLT_270125,refresh=true,6901837164,449119982327,139
3/12/25,AAO_Ezoic_2024_2604751_Content-Spons_MLT_100325 (189902),refresh=true,6814665072,449119982327,260
3/12/25,AAO_Fluency_2025_Webcast_ROS_House_MLT_240225,refresh=true,6930055610,449119982327,136
3/12/25,AAO_Locality_2025_Whitepaper_ROS_House_MLT_110325,refresh=true,6936977748,449119982327,147
3/12/25,AAO_MikMak_2025_Whitepaper_ROS_House_MLT_160125,refresh=true,6892884681,449119982327,122
3/12/25,AAO_Quad_2025_2604761_Content-Spons_MLT_120325 (185703),refresh=true,6777599241,449119982327,463
3/12/25,AAO_Salesforce_Q1-2025_WP_ROS_House_MLT_240125,refresh=true,6905003195,449119982327,128
3/12/25,AAO_Salesforce_Q4-2024_Webcast_ROS_House_MLT_040225,refresh=true,6914987954,449119982327,135
3/12/25,AAO_Smartly_2025_Whitepaper_ROS_House_MLT_210125,refresh=true,6902278522,449119982327,121
3/12/25,AAO_Smartsheet_2024_Whitepaper_ROS_House_MLT_131224,refresh=true,6868367011,449119982327,126
3/12/25,AAO_Teen-Voice_2025_2604906_Content-Spons_MLT_110325 (201980),refresh=true,6888495109,449119982327,554
3/12/25,AAO_Transunion_November-2024_Interactive-Report_ROS_House_MLT_050225,refresh=true,6914877028,449119982327,124
3/12/25,AAO_Tredence_2025_Webcast_ROS_House_MLT_260225,refresh=true,6934109984,449119982327,130
3/12/25,AAO_iSpot.tv_2025_Webcast_ROS_House_MLT_230125,refresh=true,6901347108,449119982327,129
3/12/25,ANE_Gentex_EUFT_MLT_060325 (193332),refresh=true,6838123678,449119982327,2
3/12/25,ANE_Marketing_AN-Europe-Congress_MLT_100225,refresh=true,6916859703,449119982327,87
3/12/25,ANE_Rohm-GmbH_EUFE_MLT_050325 (205461),refresh=true,6904435159,449119982327,118
3/12/25,ANO_Ally_UNRT_080724 (155186) (copy 1),refresh=true,6790825385,449119982327,1
3/12/25,ANO_Marketing_100-Leading-Women-Awards-and-Conference_MLT_060225,refresh=true,6913522722,449119982327,484
3/12/25,ANO_Marketing_Accumatic-03202025_MLT_120225,refresh=true,6918424458,449119982327,286
3/12/25,ANO_Marketing_CDK-Global-03062024_MLT_060325,refresh=true,6940151279,449119982327,273
3/12/25,ANO_Marketing_Car-Wars_MLT_260225,refresh=true,6932743678,449119982327,137
3/12/25,ANO_Marketing_Credit-Acceptance-03042025_MLT_040325,refresh=true,6928929480,449119982327,258
3/12/25,ANO_Marketing_Dealer-Merchant-Service-03122025_MLT_120325,refresh=true,6939780610,449119982327,336
3/12/25,ANO_Marketing_Drive-Centric-03182025_MLT_280225,refresh=true,6935122075,449119982327,292
3/12/25,ANO_Marketing_KPA-03252025_MLT_120325,refresh=true,6944288530,449119982327,169
3/12/25,ANO_Masthead_Test_8,refresh=true,6944293834,449119982327,3
3/12/25,ANO_Mighty-Auto-Parts_SPTO_100325 (197833),refresh=true,6867233005,449119982327,62
3/12/25,CAN_Marketing_Best-Dealerships_MLT_210225,refresh=true,6928403749,449119982327,3
3/12/25,CBO_CBO_Summit-Design-Build-LLC_Article_SP_MLT_100325  (211414),refresh=true,6942208957,449119982327,224
3/12/25,CBO_Continental-Energy-Solutions_Home_Native_MLT_100325 (205625),refresh=true,6904264968,449119982327,204
3/12/25,CBO_Crowe_Home_Native_MLT_100325 (210978),refresh=true,6939334037,449119982327,181
3/12/25,CBO_House_40s-Noms_ROS_MLT_250225,refresh=true,6929463780,449119982327,364
3/12/25,CBO_House_Best-Places-to-Work-Nomination_ROS_MLT_030225,refresh=true,6910702748,449119982327,335
3/12/25,CBO_House_CCB-SpringRE_ROS_MLT_280225,refresh=true,6935661116,449119982327,355
3/12/25,CBO_House_Crain-Currency-Evergreen-Brand-Awareness-Campaign_ROS_MLT_301024,refresh=true,6824659562,449119982327,302
3/12/25,CBO_House_Crains-Career-Center_ROS_MLT_211022,refresh=true,6140007277,449119982327,275
3/12/25,CBO_House_Crains-Forum_ROS_MLT_260225,refresh=true,6934007450,449119982327,350
3/12/25,CBO_House_Crains-Partner-Events_ROS_MLT_190822,refresh=true,6089851080,449119982327,332
3/12/25,CBO_House_Forum-Editorial-Promotion-Campaign_ROS_MLT_010724,refresh=true,6745690494,449119982327,343
3/12/25,CBO_House_Green-Market-Report_ROS_MLT_030423,refresh=true,6266683118,449119982327,312
3/12/25,CBO_House_Notable-Leaders-in-Philanthropy_ROS_MLT_120225,refresh=true,6918263724,449119982327,277
3/12/25,CBO_KPMG_Article_SP_MLT_100325 (184764),refresh=true,6774000605,449119982327,153
3/12/25,CBO_KPMG_Home_Native_MLT_100325 (184765),refresh=true,6774000617,449119982327,199
3/12/25,CBO_Summit-Design-Build-LLC_Home_Native_MLT_100325 (200786),refresh=true,6872493597,449119982327,201
3/12/25,CBO_Wintrust_M10_SP_Article_103025 (210089),refresh=true,6931082592,449119982327,"3,540"
3/12/25,CCL_House_April-Power-Breakfast_ROS_MLT_270225,refresh=true,6935028398,449119982327,177
3/12/25,CCL_House_Best-Places-to-Work_ROS_MLT_210225,refresh=true,6928841731,449119982327,133
3/12/25,CCL_House_CCLB-20-In-Their-20s_ROS_MLT_100325,refresh=true,6941410994,449119982327,247
3/12/25,CCL_House_Companies-on-the-Move_ROS_MLT_190822,refresh=true,6091943915,449119982327,208
3/12/25,CCL_House_Crain-Currency-Evergreen-Brand-Awareness_ROS_MLT_301024,refresh=true,6823116388,449119982327,165
3/12/25,CCL_House_Crains-Career-Center_ROS_MLT_211022,refresh=true,6139972780,449119982327,187
3/12/25,CCL_House_Crains-Partner-Events_ROS_MLT_190822,refresh=true,6091967900,449119982327,203
3/12/25,CCL_House_Forum-Editorial_ROS_MLT_280224,refresh=true,6607947757,449119982327,184
3/12/25,CCL_House_Green-Market-Report_ROS_MLT_030423,refresh=true,6264195330,449119982327,181
3/12/25,CCL_House_March-Power-Breakfast_ROS_MLT_070225,refresh=true,6916847413,449119982327,88
3/12/25,CCL_House_People-on-the-Move_ROS_MLT_190822,refresh=true,6089815857,449119982327,213
3/12/25,CDO_Delta-Dental_Home_Native_100325,refresh=true,6941222564,449119982327,610
3/12/25,CDO_House_Best-Places-to-Work_ROS_MLT_120325,refresh=true,6945682019,449119982327,905
3/12/25,CDO_House_CDB-40s-Noms_ROS_MLT_100225,refresh=true,6916612452,449119982327,22
3/12/25,CDO_House_CDBHCH_ROS_MLT_100125,refresh=true,6889612542,449119982327,220
3/12/25,CDO_House_CDBHCH_ROS_Targeted_MLT_101024,refresh=true,6889612281,449119982327,33
3/12/25,CDO_House_Companies-on-the-Move_ROS_MLT_190822,refresh=true,6091304065,449119982327,25
3/12/25,CDO_House_Crain-Currency-Evergreen-Brand-Awareness_ROS_MLT_301024,refresh=true,6820941285,449119982327,27
3/12/25,CDO_House_Crain-Homes-BaconRd_ROS_MLT_070225,refresh=true,6917640626,449119982327,30
3/12/25,CDO_House_Crain-Homes-Bonnie-Brier_ROS_MLT_140125,refresh=true,6896305901,449119982327,39
3/12/25,CDO_House_Crain-Homes-Elgin_ROS_MLT_070325,refresh=true,6940331650,449119982327,35
3/12/25,CDO_House_Crain-Homes-Franklin_ROS_MLT_260424,refresh=true,6711380340,449119982327,35
3/12/25,CDO_House_Crain-Homes-Old-Salem_ROS_MLT_251024,refresh=true,6819630923,449119982327,38
3/12/25,CDO_House_Crain-Homes-TheKahn_ROS_MLT_240125,refresh=true,6902074689,449119982327,33
3/12/25,CDO_House_Crain`s-Detroit-Forum-Editorial_ROS_MLT_010324,refresh=true,6615412206,449119982327,41
3/12/25,CDO_House_Crains-Career-Center_ROS_MLT_211022,refresh=true,6139955461,449119982327,25
3/12/25,CDO_House_Crains-Partner-Events_ROS_MLT_190822,refresh=true,6091333837,449119982327,43
3/12/25,CDO_House_Green-Market-Report_ROS_MLT_030423-030523,refresh=true,6266034181,449119982327,34
3/12/25,CDO_House_Notable-Leaders-in-Finance_ROS_MLT_070325,refresh=true,6939670780,449119982327,35
3/12/25,CDO_House_Notable-Leaders-in-Finance_ROS_Targeted_MLT_070325,refresh=true,6940858262,449119982327,2
3/12/25,CDO_House_Notable-Leaders-in-Philanthropy_ROS_MLT_210225,refresh=true,6925867134,449119982327,32
3/12/25,CDO_House_PBMA_ROS_MLT_180225,refresh=true,6922944918,449119982327,52
3/12/25,CDO_House_People-on-the-Move_ROS_MLT_190822,refresh=true,6091321651,449119982327,47
3/12/25,CDO_Karmanos-Cancer-Institute_Article_SP_MLT_100325 (199253),refresh=true,6871744999,449119982327,111
3/12/25,CDO_Karmanos-Cancer-Institute_Home_Native_MLT_100325 (199252),refresh=true,6869220207,449119982327,612
3/12/25,CDO_Michigan-Health-and-Hospital-Association_Section_SP_MLT_030325-280325 (210655),refresh=true,6938093240,449119982327,4
3/12/25,CNY_Crowe_Home_Native_MLT_100325 (206919),refresh=true,6914969972,449119982327,2
3/12/25,CNY_House_Blocking_Pixels_REC-inline_ads_AdUnit,refresh=true,6784444285,449119982327,33
3/12/25,CNY_House_Crain-Currency-Evergreen-Brand-Awareness_ROS_MLT_301024,refresh=true,6823457494,449119982327,354
3/12/25,CNY_House_Crains-Career-Center_ROS_MLT_211022,refresh=true,6140003488,449119982327,281
3/12/25,CNY_House_Crains-Partner-Events_ROS_MLT_190822,refresh=true,6089852358,449119982327,364
3/12/25,CNY_House_Green-Market-Report_ROS_MLT_030423,refresh=true,6266011327,449119982327,261
